timestamp,pump1_flow_m3h,pump2_flow_m3h,pump3_flow_m3h
2024-03-02 18:17:30,34.17,32.24,34.37
2024-03-02 18:18:00,32.24,33.29,33.38
2024-03-02 18:18:30,32.57,33.56,35.05
2024-03-02 18:19:00,35.93,31.82,35.15
2024-03-02 18:19:30,33.15,32.55,
2024-03-02 18:20:00,35.46,33.03,34.09
2024-03-02 18:20:30,34.83,33.37,34.47
2024-03-02 18:21:00,33.42,34.03,34.04
2024-03-02 18:21:30,34.61,32.69,36.55
2024-03-02 18:22:00,31.31,32.23,37.3
2024-03-02 18:22:30,34.69,33.19,34.92
2024-03-02 18:23:00,31.8,34.58,36.86
2024-03-02 18:23:30,34.7,32.91,34.31
2024-03-02 18:24:00,32.69,34.54,32.57
2024-03-02 18:24:30,35.69,32.7,36.08
2024-03-02 18:25:00,33.48,33.52,32.78
2024-03-02 18:25:30,34.06,32.11,34.17
2024-03-02 18:26:00,33.73,31.81,35.37
2024-03-02 18:26:30,33.41,32.59,33.93
2024-03-02 18:27:00,32.47,32.45,35.07
2024-03-02 18:27:30,34.86,32.13,33.89
2024-03-02 18:28:00,33.56,33.13,35.86
2024-03-02 18:28:30,34.32,34.83,33.28
2024-03-02 18:29:00,33.99,33.39,35.45
2024-03-02 18:29:30,33.17,31.8,33.34
2024-03-02 18:30:00,33.39,30.62,28.87
2024-03-02 18:30:30,32.4,32.36,33.3
2024-03-02 18:31:00,32.76,31.8,35.03
2024-03-02 18:31:30,34.55,32.17,34.93
2024-03-02 18:32:00,34.42,31.07,36.37
2024-03-02 18:32:30,35.77,32.38,36.91
2024-03-02 18:33:00,34.46,33.7,34.87
2024-03-02 18:33:30,33.25,32.42,34.99
2024-03-02 18:34:00,32.01,31.61,33.97
2024-03-02 18:34:30,33.82,30.97,34.46
2024-03-02 18:35:00,34.64,32.95,32.59
2024-03-02 18:35:30,36.12,33.32,37.89
2024-03-02 18:36:00,35.33,32.09,32.55
2024-03-02 18:36:30,34.56,31.05,34.68
2024-03-02 18:37:00,34.26,33.22,33.62
2024-03-02 18:37:30,33.73,32.69,34.37
2024-03-02 18:38:00,31.53,33.8,34.76
2024-03-02 18:38:30,32.31,30.5,33.98
2024-03-02 18:39:00,34.36,31.99,36.23
2024-03-02 18:39:30,35.61,31.29,33.67
2024-03-02 18:40:00,32.15,32.8,36.97
2024-03-02 18:40:30,32.43,32.14,35.37
2024-03-02 18:41:00,33.28,31.73,34.74
2024-03-02 18:41:30,34.74,31.64,32.97
2024-03-02 18:42:00,33.72,33.63,32.44
2024-03-02 18:42:30,33.75,33.48,34.91
2024-03-02 18:43:00,32.07,31.8,35.42
2024-03-02 18:43:30,34.76,32.03,34.44
2024-03-02 18:44:00,32.64,32.0,35.17
2024-03-02 18:44:30,33.35,33.81,34.0
2024-03-02 18:45:00,34.84,29.95,33.44
2024-03-02 18:45:30,33.45,32.96,34.46
2024-03-02 18:46:00,32.76,32.36,34.32
2024-03-02 18:46:30,35.09,31.54,34.21
2024-03-02 18:47:00,32.9,33.09,34.46
2024-03-02 18:47:30,33.82,33.88,
2024-03-02 18:48:00,35.55,33.22,34.62
2024-03-02 18:48:30,33.52,33.01,33.38
2024-03-02 18:49:00,34.29,31.65,36.99
2024-03-02 18:49:30,33.8,33.42,34.54
2024-03-02 18:50:00,31.58,31.91,35.09
2024-03-02 18:50:30,33.53,32.52,32.81
2024-03-02 18:51:00,32.31,32.69,34.17
2024-03-02 18:51:30,34.04,33.17,35.41
2024-03-02 18:52:00,30.08,30.95,34.47
2024-03-02 18:52:30,34.93,34.54,31.08
2024-03-02 18:53:00,33.75,33.33,32.79
2024-03-02 18:53:30,35.64,33.07,34.06
2024-03-02 18:54:00,33.32,32.09,36.21
2024-03-02 18:54:30,34.3,31.48,33.17
2024-03-02 18:55:00,30.57,31.9,32.49
2024-03-02 18:55:30,,33.7,32.0
2024-03-02 18:56:00,35.63,31.99,33.56
2024-03-02 18:56:30,35.46,31.39,36.31
2024-03-02 18:57:00,33.89,31.83,34.57
2024-03-02 18:57:30,33.7,31.49,34.42
2024-03-02 18:58:00,32.37,32.21,34.01
2024-03-02 18:58:30,31.55,32.36,34.53
2024-03-02 18:59:00,34.27,32.91,32.24
2024-03-02 18:59:30,36.02,35.5,36.19
2024-03-02 19:00:00,33.3,30.5,31.16
2024-03-02 19:00:30,33.6,29.53,35.63
2024-03-02 19:01:00,34.25,34.05,33.16
2024-03-02 19:01:30,33.57,33.36,32.65
2024-03-02 19:02:00,32.02,32.07,33.02
2024-03-02 19:02:30,33.44,31.76,35.28
2024-03-02 19:03:00,34.72,,36.59
2024-03-02 19:03:30,33.54,31.91,33.51
2024-03-02 19:04:00,33.66,33.38,32.77
2024-03-02 19:04:30,32.64,32.91,31.31
2024-03-02 19:05:00,34.68,33.13,34.91
2024-03-02 19:05:30,33.56,31.75,34.53
2024-03-02 19:06:00,30.92,33.58,34.48
2024-03-02 19:06:30,33.23,33.21,32.86
2024-03-02 19:07:00,32.09,32.47,32.78
2024-03-02 19:07:30,32.76,32.59,35.33
2024-03-02 19:08:00,33.7,33.21,33.72
2024-03-02 19:08:30,34.67,32.74,34.64
2024-03-02 19:09:00,33.81,33.28,35.01
2024-03-02 19:09:30,33.17,33.44,36.67
2024-03-02 19:10:00,30.99,30.31,35.76
2024-03-02 19:10:30,34.83,30.27,34.63
2024-03-02 19:11:00,31.14,33.55,36.05
2024-03-02 19:11:30,31.58,32.89,32.96
2024-03-02 19:12:00,31.68,31.58,31.84
2024-03-02 19:12:30,32.3,31.52,37.05
2024-03-02 19:13:00,31.69,32.36,34.36
2024-03-02 19:13:30,,31.22,31.95
2024-03-02 19:14:00,31.59,34.3,32.53
2024-03-02 19:14:30,34.67,32.5,35.49
2024-03-02 19:15:00,34.06,30.9,36.49
2024-03-02 19:15:30,32.81,32.15,32.71
2024-03-02 19:16:00,33.85,33.65,36.02
2024-03-02 19:16:30,31.8,32.05,32.5
2024-03-02 19:17:00,,33.54,31.48
2024-03-02 19:17:30,31.5,34.56,35.76
2024-03-02 19:18:00,30.97,32.51,33.55
2024-03-02 19:18:30,34.97,32.29,34.21
2024-03-02 19:19:00,33.81,31.82,33.67
2024-03-02 19:19:30,31.6,33.17,32.82
2024-03-02 19:20:00,32.38,30.99,30.86
2024-03-02 19:20:30,34.01,33.49,32.25
2024-03-02 19:21:00,32.77,30.93,34.96
2024-03-02 19:21:30,31.85,33.03,34.3
2024-03-02 19:22:00,34.42,32.65,34.23
2024-03-02 19:22:30,32.08,31.43,33.54
2024-03-02 19:23:00,32.12,30.9,31.22
2024-03-02 19:23:30,31.39,30.92,32.33
2024-03-02 19:24:00,33.82,34.7,33.86
2024-03-02 19:24:30,32.42,32.34,33.57
2024-03-02 19:25:00,33.45,33.73,30.38
2024-03-02 19:25:30,34.21,31.39,33.44
2024-03-02 19:26:00,33.48,,33.3
2024-03-02 19:26:30,32.15,31.49,34.06
2024-03-02 19:27:00,32.32,32.79,34.66
2024-03-02 19:27:30,33.08,32.66,34.8
2024-03-02 19:28:00,34.49,33.13,33.5
2024-03-02 19:28:30,32.69,32.98,36.05
2024-03-02 19:29:00,32.6,32.96,34.71
2024-03-02 19:29:30,30.82,31.64,33.03
2024-03-02 19:30:00,33.7,32.45,33.35
2024-03-02 19:30:30,34.58,32.97,35.38
2024-03-02 19:31:00,32.65,30.86,33.87
2024-03-02 19:31:30,32.13,32.13,
2024-03-02 19:32:00,33.9,32.03,31.9
2024-03-02 19:32:30,31.37,32.43,34.45
2024-03-02 19:33:00,33.21,31.94,34.6
2024-03-02 19:33:30,32.39,31.2,32.13
2024-03-02 19:34:00,31.69,33.45,34.75
2024-03-02 19:34:30,31.99,31.69,36.22
2024-03-02 19:35:00,31.72,32.36,31.76
2024-03-02 19:35:30,33.5,32.17,32.33
2024-03-02 19:36:00,32.28,33.86,32.82
2024-03-02 19:36:30,33.3,31.19,34.17
2024-03-02 19:37:00,33.05,34.47,34.51
2024-03-02 19:37:30,35.19,33.28,31.6
2024-03-02 19:38:00,33.25,32.78,32.1
2024-03-02 19:38:30,32.29,31.39,32.24
2024-03-02 19:39:00,32.31,31.09,33.86
2024-03-02 19:39:30,34.32,31.23,35.63
2024-03-02 19:40:00,32.29,33.73,30.72
2024-03-02 19:40:30,33.1,31.05,31.88
2024-03-02 19:41:00,31.38,31.04,32.15
2024-03-02 19:41:30,32.6,31.9,32.47
2024-03-02 19:42:00,33.34,30.97,31.65
2024-03-02 19:42:30,32.17,32.07,32.31
2024-03-02 19:43:00,32.96,31.82,35.29
2024-03-02 19:43:30,32.92,31.02,35.48
2024-03-02 19:44:00,33.72,33.04,33.42
2024-03-02 19:44:30,31.09,33.21,32.92
2024-03-02 19:45:00,31.71,,36.28
2024-03-02 19:45:30,31.77,,34.32
2024-03-02 19:46:00,32.12,32.66,33.3
2024-03-02 19:46:30,35.87,31.82,33.16
2024-03-02 19:47:00,32.22,32.18,36.41
2024-03-02 19:47:30,35.45,32.02,32.56
2024-03-02 19:48:00,35.44,32.25,31.63
2024-03-02 19:48:30,32.41,30.75,33.94
2024-03-02 19:49:00,30.48,30.94,34.44
2024-03-02 19:49:30,28.86,32.63,
2024-03-02 19:50:00,31.33,31.8,34.2
2024-03-02 19:50:30,33.8,31.17,35.96
2024-03-02 19:51:00,33.88,32.67,
2024-03-02 19:51:30,,33.36,32.05
2024-03-02 19:52:00,32.34,31.48,33.14
2024-03-02 19:52:30,33.42,31.22,34.21
2024-03-02 19:53:00,30.72,33.91,
2024-03-02 19:53:30,31.5,32.91,35.19
2024-03-02 19:54:00,31.17,32.95,33.43
2024-03-02 19:54:30,30.94,31.57,32.74
2024-03-02 19:55:00,33.01,31.77,33.06
2024-03-02 19:55:30,32.69,31.83,32.97
2024-03-02 19:56:00,32.81,33.64,33.13
2024-03-02 19:56:30,32.7,30.31,34.6
2024-03-02 19:57:00,33.67,31.67,31.58
2024-03-02 19:57:30,33.77,33.29,35.55
2024-03-02 19:58:00,32.44,34.62,30.24
2024-03-02 19:58:30,33.47,31.86,33.59
2024-03-02 19:59:00,,33.09,35.17
2024-03-02 19:59:30,32.45,31.68,33.54
2024-03-02 20:00:00,32.11,31.64,29.79
2024-03-02 20:00:30,32.91,31.36,31.89
2024-03-02 20:01:00,32.47,30.44,33.62
2024-03-02 20:01:30,32.45,31.83,34.42
2024-03-02 20:02:00,31.63,32.2,34.11
2024-03-02 20:02:30,33.61,33.42,
2024-03-02 20:03:00,33.14,32.48,33.04
2024-03-02 20:03:30,32.04,30.59,32.35
2024-03-02 20:04:00,30.91,31.84,35.18
2024-03-02 20:04:30,31.04,33.88,34.63
2024-03-02 20:05:00,33.88,31.81,33.86
2024-03-02 20:05:30,34.24,30.83,35.03
2024-03-02 20:06:00,34.08,32.65,34.51
2024-03-02 20:06:30,32.87,32.67,32.78
2024-03-02 20:07:00,32.8,34.07,32.79
2024-03-02 20:07:30,33.83,33.42,33.51
2024-03-02 20:08:00,32.05,32.95,34.67
2024-03-02 20:08:30,33.82,30.17,32.63
2024-03-02 20:09:00,34.39,32.63,35.21
2024-03-02 20:09:30,33.05,31.72,33.01
2024-03-02 20:10:00,33.5,31.25,35.41
2024-03-02 20:10:30,35.25,34.19,36.05
2024-03-02 20:11:00,32.38,31.2,30.9
2024-03-02 20:11:30,34.11,31.1,33.52
2024-03-02 20:12:00,32.93,32.55,
2024-03-02 20:12:30,32.58,32.09,34.59
2024-03-02 20:13:00,32.2,32.47,32.62
2024-03-02 20:13:30,34.09,31.99,32.71
2024-03-02 20:14:00,33.4,33.08,33.12
2024-03-02 20:14:30,33.4,32.19,32.65
2024-03-02 20:15:00,32.69,34.53,32.05
2024-03-02 20:15:30,34.35,32.62,34.13
2024-03-02 20:16:00,31.48,32.48,31.84
2024-03-02 20:16:30,32.72,32.56,31.65
2024-03-02 20:17:00,33.13,34.1,35.43
2024-03-02 20:17:30,33.1,30.91,36.52
2024-03-02 20:18:00,31.44,32.02,32.79
2024-03-02 20:18:30,32.47,29.49,33.39
2024-03-02 20:19:00,33.34,32.3,32.76
2024-03-02 20:19:30,32.68,31.16,35.37
2024-03-02 20:20:00,34.92,34.47,35.16
2024-03-02 20:20:30,32.66,32.53,32.32
2024-03-02 20:21:00,33.48,32.31,33.89
2024-03-02 20:21:30,31.66,31.75,33.0
2024-03-02 20:22:00,30.99,32.71,35.16
2024-03-02 20:22:30,34.41,33.0,34.62
2024-03-02 20:23:00,34.47,30.78,34.73
2024-03-02 20:23:30,33.14,32.02,32.06
2024-03-02 20:24:00,30.63,31.11,35.69
2024-03-02 20:24:30,35.01,33.54,31.2
2024-03-02 20:25:00,33.09,33.21,33.63
2024-03-02 20:25:30,32.54,31.38,35.91
2024-03-02 20:26:00,33.33,31.41,35.83
2024-03-02 20:26:30,34.17,31.55,34.64
2024-03-02 20:27:00,34.49,32.83,31.89
2024-03-02 20:27:30,32.31,,33.6
2024-03-02 20:28:00,34.46,31.98,31.61
2024-03-02 20:28:30,33.67,31.46,34.45
2024-03-02 20:29:00,33.9,30.85,36.95
2024-03-02 20:29:30,34.01,32.41,34.26
2024-03-02 20:30:00,34.59,31.87,33.28
2024-03-02 20:30:30,32.52,31.43,34.8
2024-03-02 20:31:00,35.56,32.23,33.52
2024-03-02 20:31:30,32.23,31.41,32.15
2024-03-02 20:32:00,31.31,32.08,31.09
2024-03-02 20:32:30,32.67,29.66,33.97
2024-03-02 20:33:00,35.39,32.97,33.49
2024-03-02 20:33:30,34.2,31.55,31.25
2024-03-02 20:34:00,31.87,31.89,34.55
2024-03-02 20:34:30,32.61,30.92,33.55
2024-03-02 20:35:00,33.73,32.24,33.7
2024-03-02 20:35:30,32.0,32.04,35.7
2024-03-02 20:36:00,34.76,32.55,32.75
2024-03-02 20:36:30,33.67,31.76,34.46
2024-03-02 20:37:00,31.44,32.7,32.36
2024-03-02 20:37:30,36.1,31.15,33.17
2024-03-02 20:38:00,30.82,32.51,30.65
2024-03-02 20:38:30,33.14,32.59,33.71
2024-03-02 20:39:00,35.41,31.33,32.65
2024-03-02 20:39:30,32.39,32.26,34.66
2024-03-02 20:40:00,35.67,32.88,32.98
2024-03-02 20:40:30,32.45,31.53,33.72
2024-03-02 20:41:00,31.31,,33.0
2024-03-02 20:41:30,32.63,32.81,33.2
2024-03-02 20:42:00,35.97,31.41,37.43
2024-03-02 20:42:30,33.47,31.66,35.23
2024-03-02 20:43:00,33.04,,34.69
2024-03-02 20:43:30,33.99,31.86,35.89
2024-03-02 20:44:00,33.17,33.22,33.85
2024-03-02 20:44:30,33.62,32.44,32.91
2024-03-02 20:45:00,30.88,34.31,34.75
2024-03-02 20:45:30,34.86,31.79,33.0
2024-03-02 20:46:00,32.56,31.22,33.52
2024-03-02 20:46:30,33.97,31.74,31.76
2024-03-02 20:47:00,33.05,32.32,33.88
2024-03-02 20:47:30,33.69,32.36,33.06
2024-03-02 20:48:00,34.79,,33.96
2024-03-02 20:48:30,33.86,32.18,32.87
2024-03-02 20:49:00,33.73,32.16,32.69
2024-03-02 20:49:30,30.82,31.55,35.59
2024-03-02 20:50:00,33.28,31.46,33.46
2024-03-02 20:50:30,34.51,33.53,33.17
2024-03-02 20:51:00,35.22,31.77,32.06
2024-03-02 20:51:30,34.4,31.15,32.3
2024-03-02 20:52:00,32.76,31.08,35.62
2024-03-02 20:52:30,33.78,32.12,35.05
2024-03-02 20:53:00,33.11,33.26,35.06
2024-03-02 20:53:30,33.99,31.33,33.46
2024-03-02 20:54:00,32.87,32.55,32.89
2024-03-02 20:54:30,33.57,33.83,31.53
2024-03-02 20:55:00,32.86,,33.09
2024-03-02 20:55:30,32.17,33.54,35.69
2024-03-02 20:56:00,32.91,32.59,36.81
2024-03-02 20:56:30,32.55,33.31,34.53
2024-03-02 20:57:00,33.2,31.88,33.73
2024-03-02 20:57:30,33.48,30.98,35.58
2024-03-02 20:58:00,32.05,33.78,33.71
2024-03-02 20:58:30,33.21,33.42,34.84
2024-03-02 20:59:00,32.61,32.81,35.95
2024-03-02 20:59:30,34.44,32.31,34.26
2024-03-02 21:00:00,35.16,33.83,32.45
2024-03-02 21:00:30,33.69,32.73,33.22
2024-03-02 21:01:00,35.34,33.71,34.13
2024-03-02 21:01:30,31.69,32.73,33.7
2024-03-02 21:02:00,34.76,32.07,35.47
2024-03-02 21:02:30,32.25,33.19,33.82
2024-03-02 21:03:00,32.97,31.09,35.39
2024-03-02 21:03:30,32.51,32.94,32.82
2024-03-02 21:04:00,34.2,31.31,33.89
2024-03-02 21:04:30,34.42,31.02,
2024-03-02 21:05:00,34.66,33.17,32.49
2024-03-02 21:05:30,33.41,32.51,33.41
2024-03-02 21:06:00,32.58,33.69,33.01
2024-03-02 21:06:30,34.25,32.05,31.74
2024-03-02 21:07:00,33.36,33.15,34.45
2024-03-02 21:07:30,33.14,33.45,37.03
2024-03-02 21:08:00,33.27,32.26,35.24
2024-03-02 21:08:30,33.58,32.71,36.55
2024-03-02 21:09:00,33.46,30.87,32.68
2024-03-02 21:09:30,34.17,31.21,36.28
2024-03-02 21:10:00,34.95,31.61,36.19
2024-03-02 21:10:30,,31.33,33.68
2024-03-02 21:11:00,33.12,32.3,33.71
2024-03-02 21:11:30,33.61,31.94,32.91
2024-03-02 21:12:00,33.42,34.4,32.27
2024-03-02 21:12:30,32.43,33.7,35.3
2024-03-02 21:13:00,31.84,31.12,36.38
2024-03-02 21:13:30,33.56,30.48,
2024-03-02 21:14:00,32.07,33.45,33.69
2024-03-02 21:14:30,33.39,33.06,34.04
2024-03-02 21:15:00,33.1,32.07,35.82
2024-03-02 21:15:30,35.21,32.57,34.65
2024-03-02 21:16:00,32.29,32.67,36.67
2024-03-02 21:16:30,35.03,33.06,34.87
2024-03-02 21:17:00,34.47,30.78,33.35
2024-03-02 21:17:30,35.82,32.94,30.93
2024-03-02 21:18:00,34.98,31.27,33.69
2024-03-02 21:18:30,35.67,32.08,34.77
2024-03-02 21:19:00,31.99,32.44,36.13
2024-03-02 21:19:30,33.2,31.42,33.09
2024-03-02 21:20:00,34.95,,34.47
2024-03-02 21:20:30,35.59,33.55,33.06
2024-03-02 21:21:00,31.02,34.2,31.97
2024-03-02 21:21:30,34.81,32.82,33.58
2024-03-02 21:22:00,33.85,32.53,32.95
2024-03-02 21:22:30,34.82,32.55,33.43
2024-03-02 21:23:00,34.41,32.61,34.87
2024-03-02 21:23:30,33.97,32.13,35.12
2024-03-02 21:24:00,35.08,30.76,33.61
2024-03-02 21:24:30,33.75,33.67,33.31
2024-03-02 21:25:00,33.51,,36.39
2024-03-02 21:25:30,33.99,34.95,33.78
2024-03-02 21:26:00,34.32,34.11,35.26
2024-03-02 21:26:30,34.12,34.27,34.83
2024-03-02 21:27:00,31.69,30.99,34.28
2024-03-02 21:27:30,34.84,31.9,35.24
2024-03-02 21:28:00,36.03,30.91,32.78
2024-03-02 21:28:30,33.76,33.06,35.04
2024-03-02 21:29:00,34.83,34.13,33.04
2024-03-02 21:29:30,35.98,33.5,34.54
2024-03-02 21:30:00,31.09,33.82,33.52
2024-03-02 21:30:30,35.06,33.89,35.35
2024-03-02 21:31:00,36.4,32.93,34.32
2024-03-02 21:31:30,33.55,30.65,34.47
2024-03-02 21:32:00,35.23,32.66,33.85
2024-03-02 21:32:30,32.8,33.12,36.57
2024-03-02 21:33:00,35.45,33.55,34.58
2024-03-02 21:33:30,33.98,32.81,35.24
2024-03-02 21:34:00,33.08,32.09,34.31
2024-03-02 21:34:30,33.82,34.16,34.13
2024-03-02 21:35:00,32.95,32.71,35.98
2024-03-02 21:35:30,35.19,33.35,32.9
2024-03-02 21:36:00,34.2,31.71,34.24
2024-03-02 21:36:30,32.12,31.88,35.99
2024-03-02 21:37:00,34.43,32.69,34.3
2024-03-02 21:37:30,34.45,31.6,38.35
2024-03-02 21:38:00,34.78,33.9,33.63
2024-03-02 21:38:30,32.27,32.16,33.91
2024-03-02 21:39:00,31.73,31.68,35.0
2024-03-02 21:39:30,35.41,32.31,36.23
2024-03-02 21:40:00,34.36,33.18,35.03
2024-03-02 21:40:30,35.2,33.19,35.38
2024-03-02 21:41:00,35.16,32.33,33.84
2024-03-02 21:41:30,33.49,32.54,34.68
2024-03-02 21:42:00,35.47,34.62,31.86
2024-03-02 21:42:30,34.61,32.21,32.27
2024-03-02 21:43:00,35.59,35.78,35.69
2024-03-02 21:43:30,34.8,31.48,36.43
2024-03-02 21:44:00,32.1,31.86,34.85
2024-03-02 21:44:30,33.57,34.36,33.29
2024-03-02 21:45:00,34.1,31.74,35.71
2024-03-02 21:45:30,33.9,34.83,35.77
2024-03-02 21:46:00,35.56,32.43,34.1
2024-03-02 21:46:30,36.81,32.53,33.61
2024-03-02 21:47:00,35.57,33.83,34.08
2024-03-02 21:47:30,33.23,31.76,35.28
2024-03-02 21:48:00,35.23,33.72,37.66
2024-03-02 21:48:30,33.4,34.92,37.43
2024-03-02 21:49:00,36.19,32.62,35.32
2024-03-02 21:49:30,34.24,34.74,36.49
2024-03-02 21:50:00,35.97,33.59,
2024-03-02 21:50:30,34.32,34.31,35.26
2024-03-02 21:51:00,32.5,32.06,34.77
2024-03-02 21:51:30,33.15,33.34,34.41
2024-03-02 21:52:00,32.82,32.02,36.7
2024-03-02 21:52:30,36.01,34.28,37.62
2024-03-02 21:53:00,35.95,32.87,36.04
2024-03-02 21:53:30,34.95,33.5,35.61
2024-03-02 21:54:00,32.03,32.92,36.94
2024-03-02 21:54:30,34.46,32.9,36.69
2024-03-02 21:55:00,34.81,33.71,35.16
2024-03-02 21:55:30,35.55,33.72,35.1
2024-03-02 21:56:00,32.05,32.79,34.18
2024-03-02 21:56:30,34.83,33.34,34.97
2024-03-02 21:57:00,35.88,32.93,35.46
2024-03-02 21:57:30,37.09,33.82,36.42
2024-03-02 21:58:00,36.3,34.11,35.75
2024-03-02 21:58:30,35.97,32.93,37.31
2024-03-02 21:59:00,33.74,34.93,36.34
2024-03-02 21:59:30,34.65,33.64,33.3
2024-03-02 22:00:00,34.2,34.32,34.4
2024-03-02 22:00:30,35.09,32.45,37.13
2024-03-02 22:01:00,34.67,33.44,34.64
2024-03-02 22:01:30,35.32,35.29,33.77
2024-03-02 22:02:00,37.18,33.04,33.87
2024-03-02 22:02:30,36.27,33.61,35.16
2024-03-02 22:03:00,36.44,34.09,35.21
2024-03-02 22:03:30,35.62,35.43,35.07
2024-03-02 22:04:00,36.57,32.76,35.03
2024-03-02 22:04:30,33.84,34.84,34.83
2024-03-02 22:05:00,34.6,34.24,35.89
2024-03-02 22:05:30,36.34,35.25,34.61
2024-03-02 22:06:00,35.26,33.28,35.71
2024-03-02 22:06:30,33.23,35.15,34.61
2024-03-02 22:07:00,34.04,33.1,34.33
2024-03-02 22:07:30,33.95,,36.13
2024-03-02 22:08:00,35.19,34.53,35.83
2024-03-02 22:08:30,33.34,33.09,37.5
2024-03-02 22:09:00,35.12,31.86,36.1
2024-03-02 22:09:30,38.84,34.84,35.4
2024-03-02 22:10:00,36.71,33.89,33.97
2024-03-02 22:10:30,35.07,32.94,34.71
2024-03-02 22:11:00,34.15,34.29,33.73
2024-03-02 22:11:30,31.86,33.08,38.25
2024-03-02 22:12:00,34.22,34.26,35.31
2024-03-02 22:12:30,36.01,35.41,35.45
2024-03-02 22:13:00,33.64,34.4,38.72
2024-03-02 22:13:30,35.88,34.88,36.74
2024-03-02 22:14:00,33.29,34.45,34.62
2024-03-02 22:14:30,36.03,33.97,36.78
2024-03-02 22:15:00,34.26,35.51,39.02
2024-03-02 22:15:30,35.3,32.79,36.64
2024-03-02 22:16:00,35.29,33.67,37.58
2024-03-02 22:16:30,33.27,34.76,33.77
2024-03-02 22:17:00,35.91,33.12,36.85
2024-03-02 22:17:30,35.85,34.17,37.1
2024-03-02 22:18:00,35.0,32.92,35.87
2024-03-02 22:18:30,33.68,32.52,36.68
2024-03-02 22:19:00,34.72,33.18,36.47
2024-03-02 22:19:30,34.93,33.89,35.13
2024-03-02 22:20:00,33.85,34.46,35.01
2024-03-02 22:20:30,33.33,33.51,38.9
2024-03-02 22:21:00,35.2,34.84,35.94
2024-03-02 22:21:30,36.09,32.55,37.27
2024-03-02 22:22:00,38.26,33.4,37.35
2024-03-02 22:22:30,34.68,34.06,35.96
2024-03-02 22:23:00,35.94,34.32,37.25
2024-03-02 22:23:30,35.34,35.84,38.25
2024-03-02 22:24:00,33.99,33.66,35.67
2024-03-02 22:24:30,34.31,37.01,38.63
2024-03-02 22:25:00,35.75,33.58,35.82
2024-03-02 22:25:30,34.9,36.2,35.36
2024-03-02 22:26:00,36.46,34.66,34.14
2024-03-02 22:26:30,36.41,33.92,36.28
2024-03-02 22:27:00,33.93,33.99,34.62
2024-03-02 22:27:30,37.22,34.4,35.84
2024-03-02 22:28:00,35.91,32.82,35.5
2024-03-02 22:28:30,33.23,35.09,35.52
2024-03-02 22:29:00,35.41,35.0,35.13
2024-03-02 22:29:30,35.51,34.39,36.79
2024-03-02 22:30:00,35.46,35.34,36.54
2024-03-02 22:30:30,35.65,32.87,34.66
2024-03-02 22:31:00,36.35,34.46,34.52
2024-03-02 22:31:30,36.39,35.47,38.04
2024-03-02 22:32:00,34.96,34.76,35.78
2024-03-02 22:32:30,35.11,34.55,35.33
2024-03-02 22:33:00,35.89,33.78,35.68
2024-03-02 22:33:30,35.59,36.21,35.96
2024-03-02 22:34:00,35.18,33.72,38.32
2024-03-02 22:34:30,35.36,34.21,36.5
2024-03-02 22:35:00,36.51,35.74,36.74
2024-03-02 22:35:30,37.48,34.34,36.01
2024-03-02 22:36:00,36.71,34.14,36.74
2024-03-02 22:36:30,34.07,34.19,34.98
2024-03-02 22:37:00,36.2,34.5,37.59
2024-03-02 22:37:30,36.56,34.72,35.47
2024-03-02 22:38:00,35.14,35.32,38.11
2024-03-02 22:38:30,33.98,35.02,36.31
2024-03-02 22:39:00,36.05,34.12,38.8
2024-03-02 22:39:30,34.97,37.06,
2024-03-02 22:40:00,35.34,33.91,35.3
2024-03-02 22:40:30,37.76,34.69,35.39
2024-03-02 22:41:00,34.19,36.14,39.41
2024-03-02 22:41:30,35.7,34.65,33.99
2024-03-02 22:42:00,34.81,35.36,37.24
2024-03-02 22:42:30,36.95,33.92,36.05
2024-03-02 22:43:00,36.67,36.97,38.18
2024-03-02 22:43:30,37.64,35.53,38.06
2024-03-02 22:44:00,35.54,34.95,36.46
2024-03-02 22:44:30,34.61,36.16,37.93
2024-03-02 22:45:00,36.85,34.35,35.67
2024-03-02 22:45:30,37.48,34.77,38.6
2024-03-02 22:46:00,35.98,34.67,36.76
2024-03-02 22:46:30,37.53,35.74,40.95
2024-03-02 22:47:00,,34.96,37.87
2024-03-02 22:47:30,36.35,34.73,38.62
2024-03-02 22:48:00,35.04,34.26,37.17
2024-03-02 22:48:30,40.37,34.36,37.44
2024-03-02 22:49:00,37.99,35.93,35.46
2024-03-02 22:49:30,38.55,37.78,37.49
2024-03-02 22:50:00,35.32,34.65,34.42
2024-03-02 22:50:30,35.28,34.49,38.01
2024-03-02 22:51:00,35.27,36.21,39.92
2024-03-02 22:51:30,36.48,36.75,38.29
2024-03-02 22:52:00,37.0,34.64,37.47
2024-03-02 22:52:30,36.2,33.12,37.86
2024-03-02 22:53:00,36.99,34.61,37.92
2024-03-02 22:53:30,35.39,35.59,38.03
2024-03-02 22:54:00,34.53,37.84,38.74
2024-03-02 22:54:30,35.39,33.62,37.07
2024-03-02 22:55:00,34.69,36.43,35.29
2024-03-02 22:55:30,35.06,34.82,37.5
2024-03-02 22:56:00,37.16,35.45,37.55
2024-03-02 22:56:30,38.66,35.92,38.3
2024-03-02 22:57:00,36.17,34.2,36.69
2024-03-02 22:57:30,36.51,36.8,35.51
2024-03-02 22:58:00,36.82,33.27,36.93
